tf,name,monat,quelle,pruefung,xml,csv,diff,status,hinweis
TF14,Egli Anna,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",2800.35,2800.35,0.0,OK,
TF15,Degelo Lorenz,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF16,Aebi Anna,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),30365.05,34565.05,-4200.0,DIFF,
TF16,Aebi Anna,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF16,Aebi Anna,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF16,Aebi Anna,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",34565.05,34565.05,0.0,OK,
TF16,Aebi Anna,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),56600.0,56600.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),56600.0,56600.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),56600.0,56600.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),56600.0,56600.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),56600.0,56600.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),56600.0,56600.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",56600.0,56600.0,0.0,OK,
TF17,Binggeli Fritz,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),3822.0,3822.0,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),19696.9,19696.9,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),19696.9,19696.9,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),19696.9,19696.9,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),19696.9,19696.9,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),19696.9,19696.9,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),19696.9,19696.9,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",19696.9,19696.9,0.0,OK,
TF18,Blanc Pierre,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),917.3,917.28,0.02,OK,
TF19,Andrey Melanie,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),33800.0,33800.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),33800.0,33800.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),33800.0,33800.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),33800.0,33800.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),33800.0,33800.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),33800.0,33800.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",33800.0,33800.0,0.0,OK,
TF19,Andrey Melanie,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),2365.9,2365.92,-0.02,OK,
TF20,Arnold Lukas,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),9916.65,9916.65,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),9916.65,9916.65,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10416.65,10416.65,0.0,OK,
TF20,Arnold Lukas,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),520.0,519.99,0.01,OK,
TF21,Meier Christian,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),9916.65,9916.65,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),9916.65,9916.65,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",10416.65,10416.65,0.0,OK,
TF21,Meier Christian,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),455.0,455.01,-0.01,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),57007.45,57007.45,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),57007.45,57007.45,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),57007.45,57007.45,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),57007.45,57007.45,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),57007.45,57007.45,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),57007.45,57007.45,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",57007.45,57007.45,0.0,OK,
TF22,Bucher Elisabeth,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),3680.8,3680.79,0.01,OK,
TF23,Koller Ludwig,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),95000.0,95000.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),95000.0,95000.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),645.0,645.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),95645.0,95645.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),95000.0,95000.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),95000.0,95000.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),95000.0,95000.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",95645.0,95645.0,0.0,OK,
TF23,Koller Ludwig,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),4549.9,4549.92,-0.02,OK,
TF24,Utzinger Jan,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),123500.0,123500.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),123500.0,123500.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),123500.0,123500.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),123500.0,123500.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),123500.0,123500.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),123500.0,123500.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",123500.0,123500.0,0.0,OK,
TF24,Utzinger Jan,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),8645.05,8645.04,0.01,OK,
TF25,Lehmann Nadine,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),54166.65,54166.65,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),54166.65,54166.65,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),54166.65,54166.65,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),54166.65,54166.65,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),54166.65,54166.65,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),54166.65,54166.65,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",54166.65,54166.65,0.0,OK,
TF25,Lehmann Nadine,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),4550.0,4550.0,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),54166.65,54166.65,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),54166.65,54166.65,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),54166.65,54166.65,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),54166.65,54166.65,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),54166.65,54166.65,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),54166.65,54166.65,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",54166.65,54166.65,0.0,OK,
TF26,Jenzer Marcel,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),4550.0,4550.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),80000.0,80000.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),80000.0,80000.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),80000.0,80000.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),80000.0,80000.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),80000.0,80000.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),80000.0,80000.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",80000.0,80000.0,0.0,OK,
TF27,Rast Eva,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),6400.0,6400.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),98000.0,98000.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),98000.0,98000.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),98000.0,98000.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),98000.0,98000.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),98000.0,98000.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),98000.0,98000.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",98000.0,98000.0,0.0,OK,
TF28,Arbenz Esther,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),6240.0,6240.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),98000.0,98000.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),98000.0,98000.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),98000.0,98000.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),98000.0,98000.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),98000.0,98000.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),98000.0,98000.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",98000.0,98000.0,0.0,OK,
TF29,Forster Moreno,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),5460.0,5460.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),50000.0,50000.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),50000.0,50000.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),50000.0,50000.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),50000.0,50000.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),50000.0,50000.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),50000.0,50000.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",50000.0,50000.0,0.0,OK,
TF30,Müller Heinrich,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),2200.0,2200.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),65000.0,65000.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),65000.0,65000.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),65000.0,65000.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),65000.0,65000.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),65000.0,65000.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),65000.0,65000.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",65000.0,65000.0,0.0,OK,
TF31,Bolletto Franca,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),3900.0,3900.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),20000.0,20000.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),20000.0,20000.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),0.0,0.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),20000.0,20000.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),20000.0,20000.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),20000.0,20000.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),20000.0,20000.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",20000.0,20000.0,0.0,OK,
TF32,Armanini Laura,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),1600.0,1600.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),65000.0,65000.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),65000.0,65000.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),2250.0,1500.0,750.0,DIFF,
TF33,Châtelain Pierre,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,750.0,-750.0,DIFF,
TF33,Châtelain Pierre,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),67250.0,67250.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),65000.0,65000.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),65000.0,65000.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),65000.0,65000.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",67250.0,67250.0,0.0,OK,
TF33,Châtelain Pierre,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),4550.05,4550.04,0.01,OK,
TF34,Rinaldi Massimo,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),65000.0,65000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),65000.0,65000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),1935.0,1290.0,645.0,DIFF,
TF34,Rinaldi Massimo,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,645.0,-645.0,DIFF,
TF34,Rinaldi Massimo,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),66935.0,66935.0,0.0,OK,
TF34,Rinaldi Massimo,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),65000.0,65000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),65000.0,65000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),65000.0,65000.0,0.0,OK,
TF34,Rinaldi Massimo,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",66935.0,66935.0,0.0,OK,
TF34,Rinaldi Massimo,2025-12,RETRO,Lohnausweis BVG ordentlich (Ziff. 10.1 = 5050+1972),0.0,0.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,AHV-Basis (AHV-AVS-BaseSalary),95000.0,95000.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,FAK-Basis (FAK-CAF-ContributorySalary),95000.0,95000.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,FAK Kinderzulagen wiederkehrend (3000),750.0,750.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,FAK Zulagen einmalig (3001+3034),0.0,0.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,UVG-Bruttolohn (UVG-LAA-GrossSalary),95750.0,95750.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,UVG-Basis (UVG-LAA-BaseSalary),95000.0,95000.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,UVGZ-Basis (UVGZ-LAAC-BaseSalary),95000.0,95000.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,KTG-Referenzlohn (Reference-AHV-AVS-Salary),95000.0,95000.0,0.0,OK,
TF35,Roos Roland,2025-12,RETRO,"Lohnausweis Bruttolohn (GrossIncome, Ziff. 8)",95750.0,95750.0,0.0,OK,
